"","frames_relative_to_switch","sister","Position","hurp","Position_dx"
"1125",9,"trailing",9,0.0940847388369001,0.832
"1126",9,"trailing",10,0.0968815721117327,0.936
"1127",9,"trailing",11,0.099193640003967,1.04
"1128",9,"trailing",12,0.100943063445732,1.144
"1129",9,"trailing",13,0.101788345152819,1.248
"1130",9,"trailing",14,0.100964093859592,1.352
"1131",9,"trailing",15,0.101165945448952,1.456
"1132",9,"trailing",16,0.101213984712302,1.56
"1133",9,"trailing",17,0.101101575056625,1.664
"1134",9,"trailing",18,0.100015701777474,1.768
"1135",9,"trailing",19,0.0986514491959621,1.872
"1136",9,"trailing",20,0.0956783397167106,1.976
"1137",9,"trailing",21,0.0937249029847243,2.08
"1138",9,"trailing",22,0.0912932682420887,2.184
"1139",9,"trailing",23,0.0883855851047674,2.288
"1140",9,"trailing",24,0.0861493228117832,2.392
"1141",9,"trailing",25,0.0832784072544299,2.496
"1142",9,"trailing",26,0.0810414666735974,2.6
"1143",9,"trailing",27,0.078180814197006,2.704
"1144",9,"trailing",28,0.0748965254619797,2.808
"1145",9,"trailing",29,0.0735238323095356,2.912
"1146",9,"trailing",30,0.0710281434070015,3.016
"1147",9,"trailing",31,0.068188599018378,3.12
"1148",9,"leading",1,0.0651977920260559,0
"1149",9,"leading",2,0.0862644805113536,0.104
"1150",9,"leading",3,0.1045230105121,0.208
"1151",9,"leading",4,0.11765455864806,0.312
"1152",9,"leading",5,0.124459991795966,0.416
"1153",9,"leading",6,0.127313566506491,0.52
"1154",9,"leading",7,0.129249953482128,0.624
"1155",9,"leading",8,0.127859214726577,0.728
"1156",9,"leading",9,0.124481373226547,0.832
"1157",9,"leading",10,0.122173037529494,0.936
"1158",9,"leading",11,0.117328776594834,1.04
"1159",9,"leading",12,0.115474394216225,1.144
"1160",9,"leading",13,0.112036386157331,1.248
"1161",9,"leading",14,0.107461439561865,1.352
"1162",9,"leading",15,0.105365738826952,1.456
"1163",9,"leading",16,0.100870657286408,1.56
"1164",9,"leading",17,0.0963350083296979,1.664
"1165",9,"leading",18,0.0934485701230363,1.768
"1166",9,"leading",19,0.0893450863269424,1.872
"1167",9,"leading",20,0.0855366384359104,1.976
"1168",9,"leading",21,0.0815157787600125,2.08
"1169",9,"leading",22,0.0790366422234525,2.184
"1170",9,"leading",23,0.0749982527296293,2.288
"1171",9,"leading",24,0.0711332360382092,2.392
"1172",9,"leading",25,0.0682256829471176,2.496
"1173",9,"leading",26,0.0653907836212166,2.6
"1174",9,"leading",27,0.0619752182656917,2.704
"1175",9,"leading",28,0.0589705045419989,2.808
"1176",9,"leading",29,0.0562254412606153,2.912
"1177",9,"leading",30,0.0527507201732853,3.016
"1178",9,"leading",31,0.0506938491689798,3.12
